index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
4433,-2.8474717,56.0146337,9,Prestonpans to North Berwick,16.5,26.4,3
4434,-2.8472535,56.0146304,9,Prestonpans to North Berwick,16.5,26.4,3
4435,-2.8443667,56.0144626,9,Prestonpans to North Berwick,16.5,26.4,3
4436,-2.842924,56.0145321,9,Prestonpans to North Berwick,16.5,26.4,3
4437,-2.842554,56.0146128,9,Prestonpans to North Berwick,16.5,26.4,3
4438,-2.8422854,56.0147212,9,Prestonpans to North Berwick,16.5,26.4,3
4439,-2.8412562,56.0153502,9,Prestonpans to North Berwick,16.5,26.4,3
4440,-2.8405011,56.0156028,9,Prestonpans to North Berwick,16.5,26.4,3
4441,-2.83906,56.0160586,9,Prestonpans to North Berwick,16.5,26.4,3
4442,-2.8386693,56.0162241,9,Prestonpans to North Berwick,16.5,26.4,3
4443,-2.838178,56.0164855,9,Prestonpans to North Berwick,16.5,26.4,3
4444,-2.8378287,56.0167303,9,Prestonpans to North Berwick,16.5,26.4,3
4445,-2.8376376,56.0169236,9,Prestonpans to North Berwick,16.5,26.4,3
4446,-2.8375624,56.0170446,9,Prestonpans to North Berwick,16.5,26.4,3
4447,-2.8375328,56.0171935,9,Prestonpans to North Berwick,16.5,26.4,3
4448,-2.8375599,56.0173646,9,Prestonpans to North Berwick,16.5,26.4,3
4449,-2.837676,56.0176651,9,Prestonpans to North Berwick,16.5,26.4,3
4450,-2.837794,56.0179339,9,Prestonpans to North Berwick,16.5,26.4,3
4451,-2.8379556,56.0182758,9,Prestonpans to North Berwick,16.5,26.4,3
4452,-2.8380717,56.0184849,9,Prestonpans to North Berwick,16.5,26.4,3
4453,-2.838175,56.0186027,9,Prestonpans to North Berwick,16.5,26.4,3
4454,-2.8383556,56.0188023,9,Prestonpans to North Berwick,16.5,26.4,3
4455,-2.8387302,56.0191529,9,Prestonpans to North Berwick,16.5,26.4,3
4456,-2.8397345,56.020065,9,Prestonpans to North Berwick,16.5,26.4,3
4457,-2.8396065,56.0201107,9,Prestonpans to North Berwick,16.5,26.4,3
4458,-2.8396096,56.0202004,9,Prestonpans to North Berwick,16.5,26.4,3
4459,-2.839547,56.020284,9,Prestonpans to North Berwick,16.5,26.4,3
4460,-2.838615,56.0208582,9,Prestonpans to North Berwick,16.5,26.4,3
4461,-2.8372384,56.0215293,9,Prestonpans to North Berwick,16.5,26.4,3
4462,-2.8363542,56.0218502,9,Prestonpans to North Berwick,16.5,26.4,3
4463,-2.8352628,56.0225743,9,Prestonpans to North Berwick,16.5,26.4,3
4464,-2.8334416,56.0235503,9,Prestonpans to North Berwick,16.5,26.4,3
4465,-2.8332592,56.0236049,9,Prestonpans to North Berwick,16.5,26.4,3
4466,-2.8328949,56.0239024,9,Prestonpans to North Berwick,16.5,26.4,3
4467,-2.8329174,56.024051,9,Prestonpans to North Berwick,16.5,26.4,3
4468,-2.8347823,56.0252249,9,Prestonpans to North Berwick,16.5,26.4,3
4469,-2.8346805,56.0256098,9,Prestonpans to North Berwick,16.5,26.4,3
4470,-2.8336786,56.0278818,9,Prestonpans to North Berwick,16.5,26.4,3
4471,-2.8335635,56.0280958,9,Prestonpans to North Berwick,16.5,26.4,3
4472,-2.8325569,56.0289309,9,Prestonpans to North Berwick,16.5,26.4,3
4473,-2.8310195,56.029929,9,Prestonpans to North Berwick,16.5,26.4,3
4474,-2.8301271,56.0306052,9,Prestonpans to North Berwick,16.5,26.4,3
4475,-2.8300406,56.0306526,9,Prestonpans to North Berwick,16.5,26.4,3
4476,-2.8297563,56.0309373,9,Prestonpans to North Berwick,16.5,26.4,3
4477,-2.8291681,56.0312826,9,Prestonpans to North Berwick,16.5,26.4,3
