index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
1372,-3.8341443,55.9980594,4,Kilsyth to Falkirk,13,20.8,2.5
1373,-3.8341041,55.9979943,4,Kilsyth to Falkirk,13,20.8,2.5
1374,-3.8340176,55.9979111,4,Kilsyth to Falkirk,13,20.8,2.5
1375,-3.8340793,55.9978271,4,Kilsyth to Falkirk,13,20.8,2.5
1376,-3.8341195,55.9977551,4,Kilsyth to Falkirk,13,20.8,2.5
1377,-3.8341168,55.9976621,4,Kilsyth to Falkirk,13,20.8,2.5
1378,-3.8341034,55.9976307,4,Kilsyth to Falkirk,13,20.8,2.5
1379,-3.8340043,55.9975722,4,Kilsyth to Falkirk,13,20.8,2.5
1380,-3.8339881,55.9975032,4,Kilsyth to Falkirk,13,20.8,2.5
1381,-3.8340069,55.9969827,4,Kilsyth to Falkirk,13,20.8,2.5
1382,-3.8340203,55.9967157,4,Kilsyth to Falkirk,13,20.8,2.5
1383,-3.8339873,55.9966375,4,Kilsyth to Falkirk,13,20.8,2.5
1384,-3.8339852,55.9963965,4,Kilsyth to Falkirk,13,20.8,2.5
1385,-3.8339598,55.9962609,4,Kilsyth to Falkirk,13,20.8,2.5
1386,-3.8338792,55.9962175,4,Kilsyth to Falkirk,13,20.8,2.5
1387,-3.8337579,55.9961976,4,Kilsyth to Falkirk,13,20.8,2.5
1388,-3.8331546,55.9961846,4,Kilsyth to Falkirk,13,20.8,2.5
1389,-3.8321635,55.9962037,4,Kilsyth to Falkirk,13,20.8,2.5
1390,-3.8320999,55.9961874,4,Kilsyth to Falkirk,13,20.8,2.5
1391,-3.8320386,55.996133,4,Kilsyth to Falkirk,13,20.8,2.5
1392,-3.8320519,55.9959257,4,Kilsyth to Falkirk,13,20.8,2.5
